# peacockdb cost-model calibration record (#153). One row per timed region — per
# (node, output partition), not per node: the partitioned branches time each partition
# separately, and a hash repartition bills its shared concat+scatter prologue to p0.
# source = which engine produced the row. peacockdb pays a host prologue that bare cuDF
#   has no analogue for; that difference is what const_peacock is fitted to, so rows
#   from the two sources are not interchangeable.
# peacock_host_us = host time before the region's first device touch.
# cudf_host_us = host time from that touch to the end of the region. Under
#   timing_mode=sync it CONTAINS the device execution and device_us is 0; under events
#   it does not. Not launch cost in either mode — cuDF and rmm synchronize internally.
# device_us = between the region's CUDA events. events mode only.
# wall_us = peacock_host_us + cudf_host_us, the host side of the region.
# cuda_bytes = the bytes this region's category is charged for; the regressor. Equal to
#   out_bytes on the peacockdb source, the mapped call's bytes on the bare-cuDF one.
# in_rows/in_bytes = summed over ALL children, unlike the .cpu.txt golden, which
#   renders the first child's.
# hbm_bytes is NOT here: it comes from Nsight and joins on (query, node_seq).
# timing_mode, build_profile and allocator each change what the microseconds MEAN. Rows
#   disagreeing on any of them are not comparable — hence columns, not a run heading.
source	dataset	sf	query	label	node_seq	node_type	category	partitions	partition	in_rows	in_bytes	out_rows	out_bytes	cuda_bytes	peacock_host_us	cudf_host_us	device_us	wall_us	timing_mode	build_profile	allocator
peacockdb	tpcds	1	q83	full_table-tp1-standard	31	GpuHashJoinExec	cuda_hash_join_bytes	1	0	360916	11366020	277623	8988049	8988049	0	557	556	557	events	benchmarks opt-level=3	rmm-pool initial=118.3GiB max=132.3GiB of 139.2GiB free on a discrete device
peacockdb	tpcds	1	q83	full_table-tp1-standard	25	GpuScanExec	storage_read_bytes	1	0	0	0	73049	894852	894852	2	16432	16431	16434	events	benchmarks opt-level=3	rmm-pool initial=118.3GiB max=132.3GiB of 139.2GiB free on a discrete device
peacockdb	tpcds	1	q83	full_table-tp1-standard	30	GpuProjectExec	cuda_project_bytes	1	0	287867	10471168	287867	10471168	10471168	0	84	83	84	events	benchmarks opt-level=3	rmm-pool initial=118.3GiB max=132.3GiB of 139.2GiB free on a discrete device
peacockdb	tpcds	1	q83	full_table-tp1-standard	29	GpuCoalesceBatchesExec	cuda_passthrough_bytes	1	0	287867	10471168	287867	10471168	10471168	0	0	0	0	events	benchmarks opt-level=3	rmm-pool initial=118.3GiB max=132.3GiB of 139.2GiB free on a discrete device
peacockdb	tpcds	1	q83	full_table-tp1-standard	28	GpuHashJoinExec	cuda_hash_join_bytes	1	0	305867	7525264	287867	10471168	10471168	1	589	588	590	events	benchmarks opt-level=3	rmm-pool initial=118.3GiB max=132.3GiB of 139.2GiB free on a discrete device
peacockdb	tpcds	1	q83	full_table-tp1-standard	26	GpuScanExec	storage_read_bytes	1	0	0	0	18000	508504	508504	2	7592	7590	7594	events	benchmarks opt-level=3	rmm-pool initial=118.3GiB max=132.3GiB of 139.2GiB free on a discrete device
peacockdb	tpcds	1	q83	full_table-tp1-standard	27	GpuScanExec	storage_read_bytes	1	0	0	0	287867	7016760	7016760	2	12197	12196	12199	events	benchmarks opt-level=3	rmm-pool initial=118.3GiB max=132.3GiB of 139.2GiB free on a discrete device
peacockdb	tpcds	1	q83	full_table-tp1-standard	58	GpuProjectExec	cuda_project_bytes	1	0	672	18988	672	18988	18988	0	61	60	61	events	benchmarks opt-level=3	rmm-pool initial=118.3GiB max=132.3GiB of 139.2GiB free on a discrete device
peacockdb	tpcds	1	q83	full_table-tp1-standard	57	GpuAggregateExec	cuda_aggregate_bytes	1	0	698	19724	672	18988	18988	1	366	365	367	events	benchmarks opt-level=3	rmm-pool initial=118.3GiB max=132.3GiB of 139.2GiB free on a discrete device
peacockdb	tpcds	1	q83	full_table-tp1-standard	56	GpuCoalesceBatchesExec	cuda_passthrough_bytes	1	0	698	19724	698	19724	19724	0	0	0	0	events	benchmarks opt-level=3	rmm-pool initial=118.3GiB max=132.3GiB of 139.2GiB free on a discrete device
peacockdb	tpcds	1	q83	full_table-tp1-standard	55	GpuHashJoinExec	cuda_hash_join_bytes	1	0	68482	2216517	698	19724	19724	0	298	297	298	events	benchmarks opt-level=3	rmm-pool initial=118.3GiB max=132.3GiB of 139.2GiB free on a discrete device
peacockdb	tpcds	1	q83	full_table-tp1-standard	48	GpuCoalesceBatchesExec	cuda_passthrough_bytes	1	0	68461	2216430	68461	2216430	2216430	0	0	0	0	events	benchmarks opt-level=3	rmm-pool initial=118.3GiB max=132.3GiB of 139.2GiB free on a discrete device
peacockdb	tpcds	1	q83	full_table-tp1-standard	47	GpuHashJoinExec	cuda_hash_join_bytes	1	0	144703	3501271	68461	2216430	2216430	1	691	690	692	events	benchmarks opt-level=3	rmm-pool initial=118.3GiB max=132.3GiB of 139.2GiB free on a discrete device
peacockdb	tpcds	1	q83	full_table-tp1-standard	45	GpuProjectExec	cuda_project_bytes	1	0	71654	2606419	71654	2606419	2606419	0	70	69	70	events	benchmarks opt-level=3	rmm-pool initial=118.3GiB max=132.3GiB of 139.2GiB free on a discrete device
peacockdb	tpcds	1	q83	full_table-tp1-standard	44	GpuCoalesceBatchesExec	cuda_passthrough_bytes	1	0	71654	2606419	71654	2606419	2606419	0	0	0	0	events	benchmarks opt-level=3	rmm-pool initial=118.3GiB max=132.3GiB of 139.2GiB free on a discrete device
peacockdb	tpcds	1	q83	full_table-tp1-standard	43	GpuHashJoinExec	cuda_hash_join_bytes	1	0	89654	2255071	71654	2606419	2606419	1	490	488	491	events	benchmarks opt-level=3	rmm-pool initial=118.3GiB max=132.3GiB of 139.2GiB free on a discrete device
peacockdb	tpcds	1	q83	full_table-tp1-standard	41	GpuScanExec	storage_read_bytes	1	0	0	0	18000	508504	508504	2	7703	7702	7705	events	benchmarks opt-level=3	rmm-pool initial=118.3GiB max=132.3GiB of 139.2GiB free on a discrete device
peacockdb	tpcds	1	q83	full_table-tp1-standard	42	GpuScanExec	storage_read_bytes	1	0	0	0	71654	1746567	1746567	2	12586	12585	12588	events	benchmarks opt-level=3	rmm-pool initial=118.3GiB max=132.3GiB of 139.2GiB free on a discrete device
peacockdb	tpcds	1	q83	full_table-tp1-standard	46	GpuScanExec	storage_read_bytes	1	0	0	0	73049	894852	894852	2	16505	16504	16507	events	benchmarks opt-level=3	rmm-pool initial=118.3GiB max=132.3GiB of 139.2GiB free on a discrete device
peacockdb	tpcds	1	q83	full_table-tp1-standard	54	GpuCoalesceBatchesExec	cuda_passthrough_bytes	1	0	21	87	21	87	87	0	0	0	0	events	benchmarks opt-level=3	rmm-pool initial=118.3GiB max=132.3GiB of 139.2GiB free on a discrete device
peacockdb	tpcds	1	q83	full_table-tp1-standard	53	GpuHashJoinExec	cuda_hash_join_bytes	1	0	73052	894877	21	87	87	1	149	148	150	events	benchmarks opt-level=3	rmm-pool initial=118.3GiB max=132.3GiB of 139.2GiB free on a discrete device
peacockdb	tpcds	1	q83	full_table-tp1-standard	51	GpuCoalesceBatchesExec	cuda_passthrough_bytes	1	0	3	25	3	25	25	0	0	0	0	events	benchmarks opt-level=3	rmm-pool initial=118.3GiB max=132.3GiB of 139.2GiB free on a discrete device
peacockdb	tpcds	1	q83	full_table-tp1-standard	50	GpuFilterExec	cuda_filter_bytes	1	0	73049	894852	3	25	25	22	146	145	168	events	benchmarks opt-level=3	rmm-pool initial=118.3GiB max=132.3GiB of 139.2GiB free on a discrete device
peacockdb	tpcds	1	q83	full_table-tp1-standard	49	GpuScanExec	storage_read_bytes	1	0	0	0	73049	894852	894852	2	6686	6685	6688	events	benchmarks opt-level=3	rmm-pool initial=118.3GiB max=132.3GiB of 139.2GiB free on a discrete device
peacockdb	tpcds	1	q83	full_table-tp1-standard	52	GpuScanExec	storage_read_bytes	1	0	0	0	73049	894852	894852	2	6651	6650	6653	events	benchmarks opt-level=3	rmm-pool initial=118.3GiB max=132.3GiB of 139.2GiB free on a discrete device
peacockdb	tpcds	1	q84	full_table-tp1-standard	23	GpuProjectExec	cuda_project_bytes	1	0	16	956	16	630	630	0	106	105	106	events	benchmarks opt-level=3	rmm-pool initial=118.3GiB max=132.3GiB of 139.2GiB free on a discrete device
peacockdb	tpcds	1	q84	full_table-tp1-standard	22	GpuSortExec	cuda_sort_bytes	1	0	16	956	16	956	956	1	616	615	617	events	benchmarks opt-level=3	rmm-pool initial=118.3GiB max=132.3GiB of 139.2GiB free on a discrete device
peacockdb	tpcds	1	q84	full_table-tp1-standard	21	GpuProjectExec	cuda_project_bytes	1	0	16	668	16	956	956	0	868	867	868	events	benchmarks opt-level=3	rmm-pool initial=118.3GiB max=132.3GiB of 139.2GiB free on a discrete device
peacockdb	tpcds	1	q84	full_table-tp1-standard	20	GpuCoalesceBatchesExec	cuda_passthrough_bytes	1	0	16	668	16	668	668	0	0	0	0	events	benchmarks opt-level=3	rmm-pool initial=118.3GiB max=132.3GiB of 139.2GiB free on a discrete device
peacockdb	tpcds	1	q84	full_table-tp1-standard	19	GpuHashJoinExec	cuda_hash_join_bytes	1	0	288071	2348808	16	668	668	2	757	756	759	events	benchmarks opt-level=3	rmm-pool initial=118.3GiB max=132.3GiB of 139.2GiB free on a discrete device
peacockdb	tpcds	1	q84	full_table-tp1-standard	17	GpuCoalesceBatchesExec	cuda_passthrough_bytes	1	0	204	9888	204	9888	9888	0	0	0	0	events	benchmarks opt-level=3	rmm-pool initial=118.3GiB max=132.3GiB of 139.2GiB free on a discrete device
peacockdb	tpcds	1	q84	full_table-tp1-standard	16	GpuHashJoinExec	cuda_hash_join_bytes	1	0	904	50875	204	9888	9888	0	699	698	699	events	benchmarks opt-level=3	rmm-pool initial=118.3GiB max=132.3GiB of 139.2GiB free on a discrete device
peacockdb	tpcds	1	q84	full_table-tp1-standard	2	GpuCoalesceBatchesExec	cuda_passthrough_bytes	1	0	4	33	4	33	33	0	0	0	0	events	benchmarks opt-level=3	rmm-pool initial=118.3GiB max=132.3GiB of 139.2GiB free on a discrete device
peacockdb	tpcds	1	q84	full_table-tp1-standard	1	GpuFilterExec	cuda_filter_bytes	1	0	20	409	4	33	33	15	146	145	161	events	benchmarks opt-level=3	rmm-pool initial=118.3GiB max=132.3GiB of 139.2GiB free on a discrete device
peacockdb	tpcds	1	q84	full_table-tp1-standard	0	GpuScanExec	storage_read_bytes	1	0	0	0	20	409	409	2	689	683	691	events	benchmarks opt-level=3	rmm-pool initial=118.3GiB max=132.3GiB of 139.2GiB free on a discrete device
peacockdb	tpcds	1	q84	full_table-tp1-standard	15	GpuProjectExec	cuda_project_bytes	1	0	900	50842	900	50842	50842	0	173	172	173	events	benchmarks opt-level=3	rmm-pool initial=118.3GiB max=132.3GiB of 139.2GiB free on a discrete device
peacockdb	tpcds	1	q84	full_table-tp1-standard	14	GpuCoalesceBatchesExec	cuda_passthrough_bytes	1	0	900	50842	900	50842	50842	0	0	0	0	events	benchmarks opt-level=3	rmm-pool initial=118.3GiB max=132.3GiB of 139.2GiB free on a discrete device
peacockdb	tpcds	1	q84	full_table-tp1-standard	13	GpuHashJoinExec	cuda_hash_join_bytes	1	0	8113	168532	900	50842	50842	1	744	743	745	events	benchmarks opt-level=3	rmm-pool initial=118.3GiB max=132.3GiB of 139.2GiB free on a discrete device
peacockdb	tpcds	1	q84	full_table-tp1-standard	3	GpuScanExec	storage_read_bytes	1	0	0	0	7200	117000	117000	1	2298	2297	2299	events	benchmarks opt-level=3	rmm-pool initial=118.3GiB max=132.3GiB of 139.2GiB free on a discrete device
peacockdb	tpcds	1	q84	full_table-tp1-standard	12	GpuCoalesceBatchesExec	cuda_passthrough_bytes	1	0	913	51532	913	51532	51532	0	0	0	0	events	benchmarks opt-level=3	rmm-pool initial=118.3GiB max=132.3GiB of 139.2GiB free on a discrete device
peacockdb	tpcds	1	q84	full_table-tp1-standard	11	GpuHashJoinExec	cuda_hash_join_bytes	1	0	1921747	15659771	913	51532	51532	2	1007	1006	1009	events	benchmarks opt-level=3	rmm-pool initial=118.3GiB max=132.3GiB of 139.2GiB free on a discrete device
peacockdb	tpcds	1	q84	full_table-tp1-standard	9	GpuCoalesceBatchesExec	cuda_passthrough_bytes	1	0	947	53271	947	53271	53271	0	0	0	0	events	benchmarks opt-level=3	rmm-pool initial=118.3GiB max=132.3GiB of 139.2GiB free on a discrete device
peacockdb	tpcds	1	q84	full_table-tp1-standard	8	GpuHashJoinExec	cuda_hash_join_bytes	1	0	100464	6433399	947	53271	53271	1	760	760	761	events	benchmarks opt-level=3	rmm-pool initial=118.3GiB max=132.3GiB of 139.2GiB free on a discrete device
peacockdb	tpcds	1	q84	full_table-tp1-standard	6	GpuCoalesceBatchesExec	cuda_passthrough_bytes	1	0	464	3770	464	3770	3770	0	0	0	0	events	benchmarks opt-level=3	rmm-pool initial=118.3GiB max=132.3GiB of 139.2GiB free on a discrete device
peacockdb	tpcds	1	q84	full_table-tp1-standard	5	GpuFilterExec	cuda_filter_bytes	1	0	50000	1046069	464	3770	3770	1	315	314	316	events	benchmarks opt-level=3	rmm-pool initial=118.3GiB max=132.3GiB of 139.2GiB free on a discrete device
peacockdb	tpcds	1	q84	full_table-tp1-standard	4	GpuScanExec	storage_read_bytes	1	0	0	0	50000	1046069	1046069	1	13952	13951	13953	events	benchmarks opt-level=3	rmm-pool initial=118.3GiB max=132.3GiB of 139.2GiB free on a discrete device
peacockdb	tpcds	1	q84	full_table-tp1-standard	7	GpuScanExec	storage_read_bytes	1	0	0	0	100000	6429629	6429629	2	44959	44958	44961	events	benchmarks opt-level=3	rmm-pool initial=118.3GiB max=132.3GiB of 139.2GiB free on a discrete device
peacockdb	tpcds	1	q84	full_table-tp1-standard	10	GpuScanExec	storage_read_bytes	1	0	0	0	1920800	15606500	15606500	1	30510	30509	30511	events	benchmarks opt-level=3	rmm-pool initial=118.3GiB max=132.3GiB of 139.2GiB free on a discrete device
peacockdb	tpcds	1	q84	full_table-tp1-standard	18	GpuScanExec	storage_read_bytes	1	0	0	0	287867	2338920	2338920	2	24838	24836	24840	events	benchmarks opt-level=3	rmm-pool initial=118.3GiB max=132.3GiB of 139.2GiB free on a discrete device
peacockdb	tpcds	1	q85	full_table-tp1-standard	35	GpuProjectExec	cuda_project_bytes	1	0	1	98	1	72	72	0	37	36	37	events	benchmarks opt-level=3	rmm-pool initial=118.3GiB max=132.3GiB of 139.2GiB free on a discrete device
peacockdb	tpcds	1	q85	full_table-tp1-standard	34	GpuSortExec	cuda_sort_bytes	1	0	1	98	1	98	98	1	389	388	390	events	benchmarks opt-level=3	rmm-pool initial=118.3GiB max=132.3GiB of 139.2GiB free on a discrete device
peacockdb	tpcds	1	q85	full_table-tp1-standard	33	GpuProjectExec	cuda_project_bytes	1	0	1	74	1	98	98	0	231	230	231	events	benchmarks opt-level=3	rmm-pool initial=118.3GiB max=132.3GiB of 139.2GiB free on a discrete device
peacockdb	tpcds	1	q85	full_table-tp1-standard	32	GpuAggregateExec	cuda_aggregate_bytes	1	0	1	74	1	74	74	1	724	723	725	events	benchmarks opt-level=3	rmm-pool initial=118.3GiB max=132.3GiB of 139.2GiB free on a discrete device
peacockdb	tpcds	1	q85	full_table-tp1-standard	31	GpuProjectExec	cuda_project_bytes	1	0	1	74	1	74	74	0	75	74	75	events	benchmarks opt-level=3	rmm-pool initial=118.3GiB max=132.3GiB of 139.2GiB free on a discrete device
peacockdb	tpcds	1	q85	full_table-tp1-standard	30	GpuCoalesceBatchesExec	cuda_passthrough_bytes	1	0	1	74	1	74	74	0	0	0	0	events	benchmarks opt-level=3	rmm-pool initial=118.3GiB max=132.3GiB of 139.2GiB free on a discrete device
peacockdb	tpcds	1	q85	full_table-tp1-standard	29	GpuHashJoinExec	cuda_hash_join_bytes	1	0	36	1064	1	74	74	0	426	425	426	events	benchmarks opt-level=3	rmm-pool initial=118.3GiB max=132.3GiB of 139.2GiB free on a discrete device
peacockdb	tpcds	1	q85	full_table-tp1-standard	0	GpuScanExec	storage_read_bytes	1	0	0	0	35	1012	1012	2	853	848	855	events	benchmarks opt-level=3	rmm-pool initial=118.3GiB max=132.3GiB of 139.2GiB free on a discrete device
peacockdb	tpcds	1	q85	full_table-tp1-standard	28	GpuCoalesceBatchesExec	cuda_passthrough_bytes	1	0	1	52	1	52	52	0	0	0	0	events	benchmarks opt-level=3	rmm-pool initial=118.3GiB max=132.3GiB of 139.2GiB free on a discrete device
peacockdb	tpcds	1	q85	full_table-tp1-standard	27	GpuHashJoinExec	cuda_hash_join_bytes	1	0	374	3427	1	52	52	0	296	295	296	events	benchmarks opt-level=3	rmm-pool initial=118.3GiB max=132.3GiB of 139.2GiB free on a discrete device
peacockdb	tpcds	1	q85	full_table-tp1-standard	3	GpuCoalesceBatchesExec	cuda_passthrough_bytes	1	0	366	2974	366	2974	2974	0	0	0	0	events	benchmarks opt-level=3	rmm-pool initial=118.3GiB max=132.3GiB of 139.2GiB free on a discrete device
peacockdb	tpcds	1	q85	full_table-tp1-standard	2	GpuFilterExec	cuda_filter_bytes	1	0	73049	1187048	366	2974	2974	8	129	127	137	events	benchmarks opt-level=3	rmm-pool initial=118.3GiB max=132.3GiB of 139.2GiB free on a discrete device
peacockdb	tpcds	1	q85	full_table-tp1-standard	1	GpuScanExec	storage_read_bytes	1	0	0	0	73049	1187048	1187048	2	18277	18276	18279	events	benchmarks opt-level=3	rmm-pool initial=118.3GiB max=132.3GiB of 139.2GiB free on a discrete device
peacockdb	tpcds	1	q85	full_table-tp1-standard	26	GpuCoalesceBatchesExec	cuda_passthrough_bytes	1	0	8	453	8	453	453	0	0	0	0	events	benchmarks opt-level=3	rmm-pool initial=118.3GiB max=132.3GiB of 139.2GiB free on a discrete device
peacockdb	tpcds	1	q85	full_table-tp1-standard	25	GpuHashJoinExec	cuda_hash_join_bytes	1	0	9623	142134	8	453	453	0	2954	2953	2954	events	benchmarks opt-level=3	rmm-pool initial=118.3GiB max=132.3GiB of 139.2GiB free on a discrete device
peacockdb	tpcds	1	q85	full_table-tp1-standard	6	GpuCoalesceBatchesExec	cuda_passthrough_bytes	1	0	9548	136064	9548	136064	136064	0	0	0	0	events	benchmarks opt-level=3	rmm-pool initial=118.3GiB max=132.3GiB of 139.2GiB free on a discrete device
peacockdb	tpcds	1	q85	full_table-tp1-standard	5	GpuFilterExec	cuda_filter_bytes	1	0	50000	1545833	9548	136064	136064	1	2154	2153	2155	events	benchmarks opt-level=3	rmm-pool initial=118.3GiB max=132.3GiB of 139.2GiB free on a discrete device
peacockdb	tpcds	1	q85	full_table-tp1-standard	4	GpuScanExec	storage_read_bytes	1	0	0	0	50000	1545833	1545833	1	13221	13220	13222	events	benchmarks opt-level=3	rmm-pool initial=118.3GiB max=132.3GiB of 139.2GiB free on a discrete device
peacockdb	tpcds	1	q85	full_table-tp1-standard	24	GpuCoalesceBatchesExec	cuda_passthrough_bytes	1	0	75	6070	75	6070	6070	0	0	0	0	events	benchmarks opt-level=3	rmm-pool initial=118.3GiB max=132.3GiB of 139.2GiB free on a discrete device
peacockdb	tpcds	1	q85	full_table-tp1-standard	23	GpuHashJoinExec	cuda_hash_join_bytes	1	0	1920876	51766856	75	6070	6070	2	1301	1300	1303	events	benchmarks opt-level=3	rmm-pool initial=118.3GiB max=132.3GiB of 139.2GiB free on a discrete device
peacockdb	tpcds	1	q85	full_table-tp1-standard	21	GpuCoalesceBatchesExec	cuda_passthrough_bytes	1	0	76	8148	76	8148	8148	0	0	0	0	events	benchmarks opt-level=3	rmm-pool initial=118.3GiB max=132.3GiB of 139.2GiB free on a discrete device
peacockdb	tpcds	1	q85	full_table-tp1-standard	20	GpuHashJoinExec	cuda_hash_join_bytes	1	0	167193	4960804	76	8148	8148	1	2762	2761	2763	events	benchmarks opt-level=3	rmm-pool initial=118.3GiB max=132.3GiB of 139.2GiB free on a discrete device
peacockdb	tpcds	1	q85	full_table-tp1-standard	16	GpuCoalesceBatchesExec	cuda_passthrough_bytes	1	0	2553	289136	2553	289136	289136	0	0	0	0	events	benchmarks opt-level=3	rmm-pool initial=118.3GiB max=132.3GiB of 139.2GiB free on a discrete device
peacockdb	tpcds	1	q85	full_table-tp1-standard	15	GpuHashJoinExec	cuda_hash_join_bytes	1	0	2613	310368	2553	289136	289136	0	425	424	425	events	benchmarks opt-level=3	rmm-pool initial=118.3GiB max=132.3GiB of 139.2GiB free on a discrete device
peacockdb	tpcds	1	q85	full_table-tp1-standard	7	GpuScanExec	storage_read_bytes	1	0	0	0	60	488	488	1	644	643	645	events	benchmarks opt-level=3	rmm-pool initial=118.3GiB max=132.3GiB of 139.2GiB free on a discrete device
peacockdb	tpcds	1	q85	full_table-tp1-standard	14	GpuProjectExec	cuda_project_bytes	1	0	2553	309880	2553	309880	309880	0	81	80	81	events	benchmarks opt-level=3	rmm-pool initial=118.3GiB max=132.3GiB of 139.2GiB free on a discrete device
peacockdb	tpcds	1	q85	full_table-tp1-standard	13	GpuCoalesceBatchesExec	cuda_passthrough_bytes	1	0	2553	309880	2553	309880	309880	0	0	0	0	events	benchmarks opt-level=3	rmm-pool initial=118.3GiB max=132.3GiB of 139.2GiB free on a discrete device
peacockdb	tpcds	1	q85	full_table-tp1-standard	12	GpuHashJoinExec	cuda_hash_join_bytes	1	0	97264	7670310	2553	309880	309880	1	529	527	530	events	benchmarks opt-level=3	rmm-pool initial=118.3GiB max=132.3GiB of 139.2GiB free on a discrete device
peacockdb	tpcds	1	q85	full_table-tp1-standard	8	GpuScanExec	storage_read_bytes	1	0	0	0	71654	5803976	5803976	2	15510	15509	15512	events	benchmarks opt-level=3	rmm-pool initial=118.3GiB max=132.3GiB of 139.2GiB free on a discrete device
peacockdb	tpcds	1	q85	full_table-tp1-standard	11	GpuCoalesceBatchesExec	cuda_passthrough_bytes	1	0	25610	1866334	25610	1866334	1866334	0	0	0	0	events	benchmarks opt-level=3	rmm-pool initial=118.3GiB max=132.3GiB of 139.2GiB free on a discrete device
peacockdb	tpcds	1	q85	full_table-tp1-standard	10	GpuFilterExec	cuda_filter_bytes	1	0	719384	52425109	25610	1866334	1866334	2	1734	1733	1736	events	benchmarks opt-level=3	rmm-pool initial=118.3GiB max=132.3GiB of 139.2GiB free on a discrete device
peacockdb	tpcds	1	q85	full_table-tp1-standard	9	GpuScanExec	storage_read_bytes	1	0	0	0	719384	52425109	52425109	9	11812	11811	11821	events	benchmarks opt-level=3	rmm-pool initial=118.3GiB max=132.3GiB of 139.2GiB free on a discrete device
peacockdb	tpcds	1	q85	full_table-tp1-standard	19	GpuCoalesceBatchesExec	cuda_passthrough_bytes	1	0	164640	4671668	164640	4671668	4671668	0	0	0	0	events	benchmarks opt-level=3	rmm-pool initial=118.3GiB max=132.3GiB of 139.2GiB free on a discrete device
peacockdb	tpcds	1	q85	full_table-tp1-standard	18	GpuFilterExec	cuda_filter_bytes	1	0	1920800	51758708	164640	4671668	4671668	2	1692	1691	1694	events	benchmarks opt-level=3	rmm-pool initial=118.3GiB max=132.3GiB of 139.2GiB free on a discrete device
peacockdb	tpcds	1	q85	full_table-tp1-standard	17	GpuScanExec	storage_read_bytes	1	0	0	0	1920800	51758708	51758708	1	37967	37966	37968	events	benchmarks opt-level=3	rmm-pool initial=118.3GiB max=132.3GiB of 139.2GiB free on a discrete device
peacockdb	tpcds	1	q85	full_table-tp1-standard	22	GpuScanExec	storage_read_bytes	1	0	0	0	1920800	51758708	51758708	2	38237	38236	38239	events	benchmarks opt-level=3	rmm-pool initial=118.3GiB max=132.3GiB of 139.2GiB free on a discrete device
peacockdb	tpcds	1	q88	full_table-tp1-standard	164	GpuProjectExec	cuda_project_bytes	1	0	1	72	1	72	72	0	31	31	31	events	benchmarks opt-level=3	rmm-pool initial=118.3GiB max=132.3GiB of 139.2GiB free on a discrete device
peacockdb	tpcds	1	q88	full_table-tp1-standard	163	GpuCrossJoinExec	cuda_cross_join_bytes	1	0	2	72	1	72	72	0	31	30	31	events	benchmarks opt-level=3	rmm-pool initial=118.3GiB max=132.3GiB of 139.2GiB free on a discrete device
peacockdb	tpcds	1	q88	full_table-tp1-standard	18	GpuProjectExec	cuda_project_bytes	1	0	1	9	1	9	9	0	7	6	7	events	benchmarks opt-level=3	rmm-pool initial=118.3GiB max=132.3GiB of 139.2GiB free on a discrete device
peacockdb	tpcds	1	q88	full_table-tp1-standard	17	GpuAggregateExec	cuda_aggregate_bytes	1	0	4552	0	1	9	9	0	86	85	86	events	benchmarks opt-level=3	rmm-pool initial=118.3GiB max=132.3GiB of 139.2GiB free on a discrete device
peacockdb	tpcds	1	q88	full_table-tp1-standard	16	GpuProjectExec	cuda_project_bytes	1	0	4552	73970	4552	0	0	0	49	48	49	events	benchmarks opt-level=3	rmm-pool initial=118.3GiB max=132.3GiB of 139.2GiB free on a discrete device
peacockdb	tpcds	1	q88	full_table-tp1-standard	15	GpuCoalesceBatchesExec	cuda_passthrough_bytes	1	0	4552	73970	4552	73970	73970	0	0	0	0	events	benchmarks opt-level=3	rmm-pool initial=118.3GiB max=132.3GiB of 139.2GiB free on a discrete device
peacockdb	tpcds	1	q88	full_table-tp1-standard	14	GpuHashJoinExec	cuda_hash_join_bytes	1	0	27925	226892	4552	73970	73970	0	217	216	217	events	benchmarks opt-level=3	rmm-pool initial=118.3GiB max=132.3GiB of 139.2GiB free on a discrete device
peacockdb	tpcds	1	q88	full_table-tp1-standard	2	GpuCoalesceBatchesExec	cuda_passthrough_bytes	1	0	1	9	1	9	9	0	0	0	0	events	benchmarks opt-level=3	rmm-pool initial=118.3GiB max=132.3GiB of 139.2GiB free on a discrete device
peacockdb	tpcds	1	q88	full_table-tp1-standard	1	GpuFilterExec	cuda_filter_bytes	1	0	12	203	1	9	9	1	313	312	314	events	benchmarks opt-level=3	rmm-pool initial=118.3GiB max=132.3GiB of 139.2GiB free on a discrete device
peacockdb	tpcds	1	q88	full_table-tp1-standard	0	GpuScanExec	storage_read_bytes	1	0	0	0	12	203	203	3	845	839	848	events	benchmarks opt-level=3	rmm-pool initial=118.3GiB max=132.3GiB of 139.2GiB free on a discrete device
peacockdb	tpcds	1	q88	full_table-tp1-standard	13	GpuCoalesceBatchesExec	cuda_passthrough_bytes	1	0	27924	226883	27924	226883	226883	0	0	0	0	events	benchmarks opt-level=3	rmm-pool initial=118.3GiB max=132.3GiB of 139.2GiB free on a discrete device
peacockdb	tpcds	1	q88	full_table-tp1-standard	12	GpuHashJoinExec	cuda_hash_join_bytes	1	0	733759	11908959	27924	226883	226883	0	381	375	381	events	benchmarks opt-level=3	rmm-pool initial=118.3GiB max=132.3GiB of 139.2GiB free on a discrete device
peacockdb	tpcds	1	q88	full_table-tp1-standard	5	GpuCoalesceBatchesExec	cuda_passthrough_bytes	1	0	1800	14625	1800	14625	14625	0	0	0	0	events	benchmarks opt-level=3	rmm-pool initial=118.3GiB max=132.3GiB of 139.2GiB free on a discrete device
peacockdb	tpcds	1	q88	full_table-tp1-standard	4	GpuFilterExec	cuda_filter_bytes	1	0	86400	2106000	1800	14625	14625	15	144	143	159	events	benchmarks opt-level=3	rmm-pool initial=118.3GiB max=132.3GiB of 139.2GiB free on a discrete device
peacockdb	tpcds	1	q88	full_table-tp1-standard	3	GpuScanExec	storage_read_bytes	1	0	0	0	86400	2106000	2106000	1	19743	19742	19744	events	benchmarks opt-level=3	rmm-pool initial=118.3GiB max=132.3GiB of 139.2GiB free on a discrete device
peacockdb	tpcds	1	q88	full_table-tp1-standard	11	GpuCoalesceBatchesExec	cuda_passthrough_bytes	1	0	731959	11894334	731959	11894334	11894334	0	0	0	0	events	benchmarks opt-level=3	rmm-pool initial=118.3GiB max=132.3GiB of 139.2GiB free on a discrete device
peacockdb	tpcds	1	q88	full_table-tp1-standard	10	GpuHashJoinExec	cuda_hash_join_bytes	1	0	2882324	70225449	731959	11894334	11894334	1	899	908	900	events	benchmarks opt-level=3	rmm-pool initial=118.3GiB max=132.3GiB of 139.2GiB free on a discrete device
